" 'Choa Chu Kang MRT Station'", " 'Bishan MRT Station'", " 'Toa Payoh MRT Station'", "'Kembangan MRT Station'",40
" 'Choa Chu Kang MRT Station'", " 'Yew Tee MRT Station'", " 'Bishan MRT Station'", "'Kembangan MRT Station'",46
" 'Choa Chu Kang MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Bishan MRT Station'", "'Kembangan MRT Station'",48
" 'Choa Chu Kang MRT Station'", " 'Bishan MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kembangan MRT Station'",44
" 'Choa Chu Kang MRT Station'", " 'Bishan MRT Station'", " 'Serangoon MRT Station'", "'Kembangan MRT Station'",41
" 'Choa Chu Kang MRT Station'", " 'Beauty World MRT Station'", " 'Bishan MRT Station'", "'Kembangan MRT Station'",45
" 'Choa Chu Kang MRT Station'", " 'Bishan MRT Station'", " 'Eunos MRT Station'", "'Kembangan MRT Station'",42
" 'Choa Chu Kang MRT Station'", " 'Bishan MRT Station'", " 'Somerset MRT Station'", "'Kembangan MRT Station'",46
" 'Choa Chu Kang MRT Station'", " 'Bishan MRT Station'", " 'Dakota MRT Station'", "'Kembangan MRT Station'",45
" 'Choa Chu Kang MRT Station'", " 'Bishan MRT Station'", " 'Marymount MRT Station'", "'Kembangan MRT Station'",40
" 'Pioneer MRT Station'", " 'Bishan MRT Station'", " 'Toa Payoh MRT Station'", "'Kembangan MRT Station'",43
" 'Pioneer MRT Station'", " 'Yew Tee MRT Station'", " 'Bishan MRT Station'", "'Kembangan MRT Station'",54
" 'Pioneer MRT Station'", " 'Ang Mo Kio MRT Station'", " 'Bishan MRT Station'", "'Kembangan MRT Station'",50
" 'Pioneer MRT Station'", " 'Bishan MRT Station'", " 'Yio Chu Kang MRT Station'", "'Kembangan MRT Station'",47
" 'Pioneer MRT Station'", " 'Beauty World MRT Station'", " 'Bishan MRT Station'", "'Kembangan MRT Station'",46
" 'Pioneer MRT Station'", " 'Bishan MRT Station'", " 'Eunos MRT Station'", "'Kembangan MRT Station'",45
" 'Pioneer MRT Station'", " 'Bishan MRT Station'", " 'Somerset MRT Station'", "'Kembangan MRT Station'",49
" 'Pioneer MRT Station'", " 'Bishan MRT Station'", " 'Dakota MRT Station'", "'Kembangan MRT Station'",48
