Admiralty MRT Station,Aljunied MRT Station,Ang Mo Kio MRT Station,Bartley MRT Station,Bayfront MRT Station,Beauty World MRT Station,Bedok MRT Station,Bishan MRT Station,Boon Keng MRT Station,Boon Lay MRT Station,Botanic Gardens MRT Station,Braddell MRT Station,Bras Basah MRT Station,Buangkok MRT Station,Bugis MRT Station,Bukit Batok MRT Station,Bukit Gombak MRT Station,Bukit Panjang MRT Station,Buona Vista MRT Station,Caldecott MRT Station,Cashew MRT Station,Changi Airport MRT Station,Chinatown MRT Station,Chinese Garden MRT Station,Choa Chu Kang MRT Station,City Hall MRT Station,Clarke Quay MRT Station,Clementi MRT Station,Commonwealth MRT Station,Dakota MRT Station,Dhoby Ghaut MRT Station,Dover MRT Station,Downtown MRT Station,Esplanade MRT Station,Eunos MRT Station,Expo MRT Station,Farrer Park MRT Station,Farrer Road MRT Station,HarbourFront MRT Station,Haw Par Villa MRT Station,Hillview MRT Station,Holland Village MRT Station,Hougang MRT Station,Joo Koon MRT Station,Jurong East MRT Station,Kallang MRT Station,Kembangan MRT Station,Kent Ridge MRT Station,Khatib MRT Station,King Albert Park MRT Station,Kovan MRT Station,Kranji MRT Station,Labrador Park MRT Station,Lakeside MRT Station,Lavender MRT Station,Little India MRT Station,Lorong Chuan MRT Station,MacPherson MRT Station,Marina Bay MRT Station,Marina South Pier MRT Station,Marsiling MRT Station,Marymount MRT Station,Mountbatten MRT Station,Newton MRT Station,Nicoll Highway MRT Station,Novena MRT Station,one-north MRT Station,Orchard MRT Station,Outram Park MRT Station,Pasir Panjang MRT Station,Pasir Ris MRT Station,Paya Lebar MRT Station,Pioneer MRT Station,Potong Pasir MRT Station,Promenade MRT Station,Punggol MRT Station,Queenstown MRT Station,Raffles Place MRT Station,Redhill MRT Station,Rochor MRT Station,Sembawang MRT Station,Sengkang MRT Station,Serangoon MRT Station,Simei MRT Station,Sixth Avenue MRT Station,Somerset MRT Station,Stadium MRT Station,Stevens MRT Station,Tai Seng MRT Station,Tampines MRT Station,Tan Kah Kee MRT Station,Tanah Merah MRT Station,Tanjong Pagar MRT Station,Telok Ayer MRT Station,Telok Blangah MRT Station,Tiong Bahru MRT Station,Toa Payoh MRT Station,Woodlands MRT Station,Woodleigh MRT Station,Yew Tee MRT Station,Yio Chu Kang MRT Station,Yishun MRT Station
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$8.83,$11.58,$19.45,$8.45,$13.83,$14.58,$14.95,$7.08,$8.33,$13.83,$26.95,$10.83,$15.20,$24.33,$12.95,$10.83,$13.70,$6.20,$14.33,$9.45,$9.08,$11.95,$12.33,$16.20,$22.83,$8.58,Error,$4.08,$11.58,$10.95,$11.58,$5.70,$20.58,$24.20,$15.45,$14.58,Error,Sorry,$8.33,$26.95,$6.45,$14.45,$20.08,$8.95,$16.58,Error,Sorry,$7.58,$13.58,$13.70,$19.20,$18.20,$19.70,$7.58,$13.95,$6.45,$9.45,$8.33,$7.70,$7.95,$10.58,$10.33,$26.58,$14.08,$22.08,$10.83,$13.08,$23.70,$6.70,$11.45,$7.95,$7.83,$25.20,$24.33,$12.70,$21.83,$5.08,$8.95,$14.95,$5.95,$14.70,$21.83,Error,$4.08,$20.70,$13.70,$11.33,$9.70,$9.58,$8.95,$21.45,$11.58,$23.95,$16.45,$27.20
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$12.58,$13.08,$8.70,$18.33,$19.20,$23.58,$13.08,$4.45,$22.58,$23.33,$13.20,$19.58,$32.45,$13.83,$13.20,$18.20,$11.83,$9.95,$11.45,$18.95,$14.45,$13.20,$12.45,$19.33,$8.70,$9.45,$18.58,$22.45,$16.33,$11.45,$11.33,$28.70,$19.95,$10.08,Error,Sorry,$19.70,$17.45,$13.33,$8.33,$28.83,$18.08,$20.95,Error,Sorry,$7.83,$5.95,$10.08,$14.70,$13.83,$28.45,$6.20,$9.58,$7.83,$10.45,$6.20,$20.45,$9.33,$14.08,$22.45,$23.08,$10.33,$26.45,$7.08,$14.08,$19.58,$12.45,$13.83,$16.45,$8.20,$23.70,$20.08,$6.83,$18.20,$11.83,$11.45,$10.45,$7.33,$10.83,$18.20,$9.58,$16.95,$14.45,$13.83,$17.08,$16.20,$4.83,$30.20,$6.58,$32.70,$9.95,$17.95
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$18.70,Error,$4.45,$19.33,$20.08,$22.08,$13.45,$8.33,$21.08,$21.58,$4.58,$20.08,$31.45,$4.33,$4.45,$21.95,$14.45,$7.58,$4.58,$21.83,$5.45,Error,$3.83,$12.95,$19.45,$5.45,$9.95,$8.08,$14.58,$17.20,$9.33,$16.95,$25.45,$19.58,$5.83,Error,Sorry,$11.95,$22.70,$12.70,$14.33,$27.33,$9.83,$21.45,Error,Sorry,$4.83,$12.70,$9.20,$5.83,$6.83,$26.95,$9.33,$7.20,$5.95,$5.20,$6.95,$12.58,$5.83,$5.58,$14.58,$21.45,$9.58,$24.70,$14.58,$4.45,$19.58,$8.95,$5.20,$7.58,$4.70,$28.83,$20.08,$12.70,$17.58,$11.20,$4.58,$8.08,$4.45,$10.08,$17.45,$10.08,$16.08,$5.70,$5.08,$8.95,$7.08,$9.33,$27.70,$15.33,$31.20,$15.70,$23.20
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$17.45,$30.58,$31.33,$27.45,$30.58,$19.33,$37.33,$19.45,$18.95,$31.83,$28.33,$18.08,$18.95,$41.58,$24.70,$15.83,$17.45,$41.45,$27.83,$20.58,$12.08,$18.08,$14.95,$22.45,$24.45,$31.45,$28.45,$24.20,$5.20,$40.70,$31.95,$16.08,Error,Sorry,$28.95,$15.08,$25.83,$6.45,$22.58,$26.70,$33.08,Error,Sorry,$16.20,$8.95,$11.33,$20.70,$19.58,$22.33,$12.45,$15.58,$16.20,$16.33,$18.58,$29.58,$17.33,$19.95,$31.58,$12.58,$12.33,$38.70,$9.95,$19.95,$6.20,$25.20,$27.95,$22.20,$16.45,$21.45,$4.45,$8.83,$17.08,$24.33,$17.33,$16.33,$19.83,$10.58,$14.08,$22.45,$18.70,$22.33,$27.83,$25.70,$21.95,$17.45,$20.20,$9.08,$28.08,$8.83,$15.70
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,,Error,
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$4.45,$7.20,$17.08,$17.45,$8.08,$35.70,$20.20,$5.70,$8.08,$21.20,$19.95,$9.95,$18.08,$23.20,$20.83,$10.70,$20.58,$21.33,$25.08,$31.83,$19.45,$21.20,$21.20,$13.45,$7.33,$18.08,$26.70,$14.83,$5.70,$23.33,Error,Sorry,$16.08,$27.20,$10.08,$23.33,$20.20,$17.70,$6.95,Error,Sorry,$19.33,$22.58,$22.58,$21.95,$22.58,$19.95,$18.45,$22.95,$20.83,$23.70,$17.45,$16.20,$21.20,$18.95,$18.83,$35.45,$22.95,$12.58,$19.95,$22.20,$32.58,$18.20,$20.83,$18.33,$19.58,$25.45,$33.08,$21.83,$30.70,$9.33,$22.45,$23.70,$18.95,$23.58,$30.70,$21.20,$29.45,$19.58,$20.58,$18.58,$19.95,$18.33,$21.70,$20.58,$9.33,$25.45,$27.45
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$5.95,$16.33,$17.58,$6.95,$35.83,$20.08,$6.33,$6.83,$21.20,$19.95,$9.33,$12.58,$23.33,$20.58,$10.08,$20.58,$21.45,$25.08,$31.83,$19.58,$21.20,$21.08,$13.45,$7.45,$11.83,$29.45,$15.33,$6.58,$23.58,Error,Sorry,$15.33,$23.33,$10.08,$23.58,$16.33,$17.70,$7.58,Error,Sorry,$19.45,$22.70,$22.70,$21.83,$27.08,$16.08,$18.70,$23.08,$20.95,$23.83,$17.58,$15.45,$21.33,$18.95,$18.20,$35.58,$23.08,$13.20,$19.95,$27.45,$32.58,$18.20,$20.83,$18.33,$19.83,$21.45,$33.20,$21.95,$30.83,$9.45,$22.58,$23.83,$18.95,$23.70,$30.70,$21.20,$29.58,$19.58,$20.45,$18.45,$19.83,$18.33,$17.70,$20.70,$8.08,$25.58,$23.58
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$25.33,$18.33,Error,$4.20,$36.58,$24.58,$9.33,$6.58,$22.70,$24.58,$17.70,$13.95,$23.95,$21.33,$11.33,$25.83,$22.08,$25.83,$32.58,$20.33,$21.95,$32.58,$22.58,$6.33,$13.33,$27.45,$17.58,$10.08,$24.33,Error,Sorry,$24.33,$18.83,$11.08,$24.33,$11.70,$26.70,$14.95,Error,Sorry,$20.20,$23.33,$23.33,$28.83,$27.83,$11.33,$19.33,$23.70,$21.70,$24.58,$18.33,$24.45,$21.95,$25.08,$27.08,$33.33,$23.83,$15.45,$20.70,$23.08,$26.95,$24.83,$25.20,$24.45,$20.58,$16.95,$27.45,$22.58,$31.45,$10.20,$23.20,$24.58,$19.70,$24.45,$31.45,$21.95,$30.33,$30.58,$25.20,$27.45,$25.20,$19.08,$13.20,$21.45,$7.45,$20.83,$19.08
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$11.95,$11.95,$32.58,$11.95,$13.08,$25.83,$13.08,$11.83,$5.95,$4.58,$20.20,$12.70,$5.70,$12.70,$13.20,$31.58,$30.58,$16.45,$7.58,$13.33,$7.45,$11.20,$4.58,$25.08,$18.45,$12.58,$18.08,Error,Sorry,$5.08,$30.83,$7.70,$22.70,$21.70,$8.95,$14.45,Error,Sorry,$17.20,$20.95,$29.20,$13.70,$14.95,$21.33,$11.33,$19.58,$9.20,$14.95,$16.20,$4.45,$8.33,$10.70,$7.45,$33.95,$29.58,$17.70,$26.45,$13.95,$31.95,$5.70,$12.58,$6.95,$14.58,$26.83,$32.58,$21.08,$37.33,$6.83,$12.70,$20.33,$9.45,$30.20,$37.20,$7.58,$36.08,$11.83,$12.70,$9.70,$11.58,$12.95,$23.08,$27.20,$25.58,$23.95,$31.45
N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,$19.95,$23.83,$11.33,$18.70,$30.45,$9.33,$11.33,$17.33,$10.95,$10.45,$7.95,$18.08,$12.45,$8.70,$13.08,$19.83,$7.08,$8.83,$19.08,$20.70,$15.45,$10.45,$14.33,$27.70,$18.95,$10.70,Error,Sorry,$18.08,$13.33,$12.08,$9.45,$26.20,$16.33,$20.08,Error,Sorry,$6.95,$7.08,$10.58,$15.20,$14.33,$25.83,$4.58,$10.20,$6.95,$11.20,$5.33,$18.70,$7.95,$12.33,$20.70,$23.58,$10.95,$25.58,$7.58,$9.45,$20.08,$11.70,$11.95,$14.70,$7.33,$31.33,$20.70,$8.08,$18.83,$10.58,$9.45,$11.08,$6.58,$11.45,$18.70,$8.83,$17.58,$16.95,$11.83,$15.45,$14.45,$6.95,$27.58,$8.20,$30.08,$7.95,$13.83
