42,45,Somerset MRT Station,  Marymount MRT Station,  Jurong East MRT Station,  Bukit Panjang MRT Station,  Kembangan MRT Station
42,46,Somerset MRT Station,  Jurong East MRT Station,  Sengkang MRT Station,  Beauty World MRT Station,  Punggol MRT Station
42,45, Clementi MRT Station,  Punggol MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Sengkang MRT Station
42,46,Somerset MRT Station,  Jurong East MRT Station,  Sengkang MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,42, Yio Chu Kang MRT Station,  Bishan MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Sengkang MRT Station
42,50,Somerset MRT Station,  Jurong East MRT Station,  Ang Mo Kio MRT Station,  Choa Chu Kang MRT Station,  Kovan MRT Station
42,40, Beauty World MRT Station,  Punggol MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Eunos MRT Station
42,39,Somerset MRT Station,  Jurong East MRT Station,  Beauty World MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,40, Beauty World MRT Station,  Ang Mo Kio MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Eunos MRT Station
42,40, Beauty World MRT Station,  Ang Mo Kio MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Marymount MRT Station
42,45,Somerset MRT Station,  Jurong East MRT Station,  Punggol MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,40, Punggol MRT Station,  Bishan MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Eunos MRT Station
42,45,Somerset MRT Station,  Jurong East MRT Station,  Ang Mo Kio MRT Station,  Bishan MRT Station,  Punggol MRT Station
42,40, Chinese Garden MRT Station,  Kembangan MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Eunos MRT Station
42,38,Somerset MRT Station,  Jurong East MRT Station,  Chinese Garden MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,46, Kovan MRT Station,  Jurong East MRT Station,  Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station
42,39, Clementi MRT Station,  Ang Mo Kio MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Eunos MRT Station
42,38, Yio Chu Kang MRT Station,  Buangkok MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Dakota MRT Station
42,43, Buangkok MRT Station,  Bishan MRT Station, Somerset MRT Station,  Jurong East MRT Station,  Kembangan MRT Station
42,39, Serangoon MRT Station, Somerset MRT Station,  Jurong East MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,49, Buangkok MRT Station,  Ang Mo Kio MRT Station, Somerset MRT Station,  Jurong East MRT Station,  Kembangan MRT Station
42,45,Somerset MRT Station,  Marymount MRT Station,  Jurong East MRT Station,  Bishan MRT Station,  Kovan MRT Station
42,41, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Bishan MRT Station,  Jurong East MRT Station, Somerset MRT Station
42,39, Clementi MRT Station,  Ang Mo Kio MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Marymount MRT Station
42,43, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Jurong East MRT Station, Somerset MRT Station,  Buangkok MRT Station
42,40, Serangoon MRT Station, Somerset MRT Station,  Jurong East MRT Station,  Ang Mo Kio MRT Station,  Buangkok MRT Station
42,46, Bukit Panjang MRT Station,  Beauty World MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Sengkang MRT Station
42,47, Bukit Panjang MRT Station,  Woodlands MRT Station,  Sengkang MRT Station, Somerset MRT Station,  Eunos MRT Station
42,41, Bukit Panjang MRT Station,  Woodlands MRT Station,  Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station
42,47,Somerset MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station,  Bukit Panjang MRT Station,  Kembangan MRT Station
42,42, Clementi MRT Station,  Beauty World MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Sengkang MRT Station
42,49, Beauty World MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station
42,45, Beauty World MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Sengkang MRT Station,  Buangkok MRT Station
42,43, Beauty World MRT Station, Somerset MRT Station,  Sengkang MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station
42,48,Somerset MRT Station,  Sengkang MRT Station,  Woodlands MRT Station,  Clementi MRT Station,  Punggol MRT Station
42,50, Serangoon MRT Station, Somerset MRT Station,  Sengkang MRT Station,  Woodlands MRT Station,  Kembangan MRT Station
42,47, Yio Chu Kang MRT Station,  Woodlands MRT Station, Somerset MRT Station,  Sengkang MRT Station,  Buangkok MRT Station
42,45,Somerset MRT Station,  Eunos MRT Station,  Woodlands MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,48,Somerset MRT Station,  Marymount MRT Station,  Woodlands MRT Station,  Beauty World MRT Station,  Kovan MRT Station
42,47, Beauty World MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station,  Kovan MRT Station
42,43, Punggol MRT Station,  Bishan MRT Station,  Woodlands MRT Station, Somerset MRT Station,  Eunos MRT Station
42,45, Buangkok MRT Station,  Woodlands MRT Station,  Dakota MRT Station, Somerset MRT Station,  Punggol MRT Station
42,42, Serangoon MRT Station, Somerset MRT Station,  Marymount MRT Station,  Woodlands MRT Station,  Punggol MRT Station
42,35, Chinese Garden MRT Station,  Dakota MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station
42,45, Toa Payoh MRT Station,  Woodlands MRT Station,  Eunos MRT Station, Somerset MRT Station,  Kembangan MRT Station
42,38, Yio Chu Kang MRT Station,  Woodlands MRT Station, Somerset MRT Station,  Dakota MRT Station,  Serangoon MRT Station
42,41, Yio Chu Kang MRT Station,  Woodlands MRT Station,  Dakota MRT Station, Somerset MRT Station,  Buangkok MRT Station
42,46, Buangkok MRT Station,  Bishan MRT Station,  Woodlands MRT Station, Somerset MRT Station,  Kembangan MRT Station
42,50, Toa Payoh MRT Station,  Woodlands MRT Station,  Ang Mo Kio MRT Station, Somerset MRT Station,  Kembangan MRT Station
42,48,Somerset MRT Station,  Marymount MRT Station,  Woodlands MRT Station,  Bishan MRT Station,  Kovan MRT Station
42,44, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Bishan MRT Station,  Woodlands MRT Station, Somerset MRT Station
42,37, Serangoon MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Bishan MRT Station,  Buangkok MRT Station
42,36, Clementi MRT Station,  Marymount MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station
42,46,Somerset MRT Station,  Woodlands MRT Station,  Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Buangkok MRT Station
42,44, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station, Somerset MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station
42,46, Bukit Panjang MRT Station,  Beauty World MRT Station,  Marymount MRT Station, Somerset MRT Station,  Sengkang MRT Station
42,44,Somerset MRT Station,  Beauty World MRT Station,  Bukit Panjang MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,47,Somerset MRT Station,  Dakota MRT Station,  Bukit Panjang MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,47,Somerset MRT Station,  Marymount MRT Station,  Bukit Panjang MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,48,Somerset MRT Station,  Dakota MRT Station,  Chinese Garden MRT Station,  Bukit Panjang MRT Station,  Kovan MRT Station
42,40, Bukit Panjang MRT Station,  Bishan MRT Station, Somerset MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,42, Bukit Panjang MRT Station,  Dakota MRT Station,  Marymount MRT Station, Somerset MRT Station,  Buangkok MRT Station
42,49,Somerset MRT Station,  Dakota MRT Station,  Sengkang MRT Station,  Beauty World MRT Station,  Punggol MRT Station
42,49,Somerset MRT Station,  Marymount MRT Station,  Sengkang MRT Station,  Beauty World MRT Station,  Punggol MRT Station
42,42, Clementi MRT Station,  Beauty World MRT Station,  Marymount MRT Station, Somerset MRT Station,  Sengkang MRT Station
42,45, Beauty World MRT Station,  Marymount MRT Station, Somerset MRT Station,  Sengkang MRT Station,  Buangkok MRT Station
42,48, Clementi MRT Station,  Punggol MRT Station,  Marymount MRT Station, Somerset MRT Station,  Sengkang MRT Station
42,40, Chinese Garden MRT Station,  Clementi MRT Station,  Dakota MRT Station, Somerset MRT Station,  Sengkang MRT Station
42,49,Somerset MRT Station,  Marymount MRT Station,  Sengkang MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,49, Toa Payoh MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station, Somerset MRT Station,  Eunos MRT Station
42,44, Serangoon MRT Station,  Eunos MRT Station, Somerset MRT Station,  Sengkang MRT Station,  Buangkok MRT Station
42,45, Yio Chu Kang MRT Station,  Bishan MRT Station,  Marymount MRT Station, Somerset MRT Station,  Sengkang MRT Station
42,41,Somerset MRT Station,  Marymount MRT Station,  Beauty World MRT Station,  Clementi MRT Station,  Punggol MRT Station
42,35, Chinese Garden MRT Station,  Beauty World MRT Station,  Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station
42,48, Kovan MRT Station,  Beauty World MRT Station,  Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station
42,43, Beauty World MRT Station,  Ang Mo Kio MRT Station,  Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station
42,36, Beauty World MRT Station,  Dakota MRT Station, Somerset MRT Station,  Serangoon MRT Station,  Eunos MRT Station
42,36, Beauty World MRT Station, Somerset MRT Station,  Marymount MRT Station,  Eunos MRT Station,  Serangoon MRT Station
42,46, Dakota MRT Station, Somerset MRT Station,  Buangkok MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,35, Beauty World MRT Station,  Clementi MRT Station,  Bishan MRT Station, Somerset MRT Station,  Dakota MRT Station
42,42, Beauty World MRT Station,  Bishan MRT Station,  Ang Mo Kio MRT Station, Somerset MRT Station,  Dakota MRT Station
42,47,Somerset MRT Station,  Dakota MRT Station,  Beauty World MRT Station,  Kovan MRT Station,  Toa Payoh MRT Station
42,43, Serangoon MRT Station, Somerset MRT Station,  Marymount MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,41, Chinese Garden MRT Station,  Punggol MRT Station, Somerset MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,48,Somerset MRT Station,  Dakota MRT Station,  Chinese Garden MRT Station,  Punggol MRT Station,  Kembangan MRT Station
42,48,Somerset MRT Station,  Marymount MRT Station,  Punggol MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,43, Punggol MRT Station,  Bishan MRT Station,  Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station
42,48,Somerset MRT Station,  Dakota MRT Station,  Ang Mo Kio MRT Station,  Bishan MRT Station,  Punggol MRT Station
42,48,Somerset MRT Station,  Marymount MRT Station,  Ang Mo Kio MRT Station,  Bishan MRT Station,  Punggol MRT Station
42,42, Clementi MRT Station,  Ang Mo Kio MRT Station,  Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station
42,35, Clementi MRT Station,  Dakota MRT Station, Somerset MRT Station,  Serangoon MRT Station,  Eunos MRT Station
42,38, Dakota MRT Station, Somerset MRT Station,  Eunos MRT Station,  Serangoon MRT Station,  Buangkok MRT Station
42,37, Toa Payoh MRT Station,  Bishan MRT Station, Somerset MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,44, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Bishan MRT Station, Somerset MRT Station,  Eunos MRT Station
42,41, Yio Chu Kang MRT Station,  Buangkok MRT Station, Somerset MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,46, Buangkok MRT Station,  Bishan MRT Station, Somerset MRT Station,  Dakota MRT Station,  Kembangan MRT Station
42,47, Yio Chu Kang MRT Station, Somerset MRT Station,  Marymount MRT Station,  Dakota MRT Station,  Kembangan MRT Station
42,37, Serangoon MRT Station, Somerset MRT Station,  Dakota MRT Station,  Bishan MRT Station,  Buangkok MRT Station
42,36,Somerset MRT Station,  Marymount MRT Station,  Dakota MRT Station,  Clementi MRT Station,  Toa Payoh MRT Station
42,39, Toa Payoh MRT Station,  Buangkok MRT Station, Somerset MRT Station,  Marymount MRT Station,  Dakota MRT Station
42,46, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Dakota MRT Station, Somerset MRT Station,  Buangkok MRT Station
42,43, Serangoon MRT Station, Somerset MRT Station,  Dakota MRT Station,  Ang Mo Kio MRT Station,  Buangkok MRT Station
42,44,Somerset MRT Station,  Buangkok MRT Station,  Bishan MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,46, Buangkok MRT Station,  Bishan MRT Station, Somerset MRT Station,  Marymount MRT Station,  Kembangan MRT Station
42,45, Buangkok MRT Station, Somerset MRT Station,  Marymount MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,44, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Bishan MRT Station, Somerset MRT Station,  Marymount MRT Station
42,37, Serangoon MRT Station, Somerset MRT Station,  Marymount MRT Station,  Bishan MRT Station,  Buangkok MRT Station
42,46, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station, Somerset MRT Station,  Marymount MRT Station,  Buangkok MRT Station
42,43, Serangoon MRT Station, Somerset MRT Station,  Marymount MRT Station,  Ang Mo Kio MRT Station,  Buangkok MRT Station
42,50, Bukit Panjang MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station
42,46, Bukit Panjang MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Sengkang MRT Station,  Buangkok MRT Station
42,38, Bukit Panjang MRT Station,  Beauty World MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Marymount MRT Station
42,49, Kovan MRT Station,  Bukit Panjang MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Dakota MRT Station
42,40, Bukit Panjang MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Buangkok MRT Station
42,38, Bukit Panjang MRT Station,  Bishan MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Marymount MRT Station
42,49, Marymount MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Bukit Panjang MRT Station,  Kovan MRT Station
42,40, Bukit Panjang MRT Station,  Marymount MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Buangkok MRT Station
42,42, Choa Chu Kang MRT Station,  Woodlands MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,39, Chinese Garden MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Bishan MRT Station,  Sengkang MRT Station
42,38, Chinese Garden MRT Station,  Clementi MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Sengkang MRT Station
42,42, Yio Chu Kang MRT Station,  Woodlands MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Serangoon MRT Station
42,43, Yio Chu Kang MRT Station,  Toa Payoh MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Sengkang MRT Station
42,36, Choa Chu Kang MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Eunos MRT Station
42,42, Choa Chu Kang MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Buangkok MRT Station
42,41, Punggol MRT Station,  Beauty World MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,40,Jurong East MRT Station,  Woodlands MRT Station,  Beauty World MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,44, Yio Chu Kang MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,45,Jurong East MRT Station,  Woodlands MRT Station,  Bishan MRT Station,  Beauty World MRT Station,  Kovan MRT Station
42,36,Jurong East MRT Station,  Woodlands MRT Station,  Bishan MRT Station,  Beauty World MRT Station,  Buangkok MRT Station
42,40, Clementi MRT Station,  Punggol MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Eunos MRT Station
42,40, Serangoon MRT Station,  Eunos MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Punggol MRT Station
42,45,Jurong East MRT Station,  Woodlands MRT Station,  Ang Mo Kio MRT Station,  Clementi MRT Station,  Punggol MRT Station
42,39,Jurong East MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station,  Clementi MRT Station,  Punggol MRT Station
42,40, Bishan MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,39,Jurong East MRT Station,  Woodlands MRT Station,  Chinese Garden MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,45, Buangkok MRT Station,  Woodlands MRT Station,  Eunos MRT Station, Jurong East MRT Station,  Kembangan MRT Station
42,39, Yio Chu Kang MRT Station,  Buangkok MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,41, Serangoon MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Bishan MRT Station,  Kembangan MRT Station
42,40, Serangoon MRT Station, Jurong East MRT Station,  Woodlands MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,47,Jurong East MRT Station,  Woodlands MRT Station,  Yio Chu Kang MRT Station,  Kovan MRT Station,  Toa Payoh MRT Station
42,37, Yio Chu Kang MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station
42,41, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station,  Woodlands MRT Station, Jurong East MRT Station,  Serangoon MRT Station
42,39, Serangoon MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Woodlands MRT Station,  Toa Payoh MRT Station
42,49,Jurong East MRT Station,  Sengkang MRT Station,  Bukit Panjang MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,45, Bukit Panjang MRT Station,  Sengkang MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,44, Bukit Panjang MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Bishan MRT Station,  Sengkang MRT Station
42,50, Bukit Panjang MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station
42,44, Bukit Panjang MRT Station,  Marymount MRT Station, Jurong East MRT Station,  Bishan MRT Station,  Sengkang MRT Station
42,50, Bukit Panjang MRT Station,  Marymount MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station
42,35, Chinese Garden MRT Station,  Bukit Panjang MRT Station,  Beauty World MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,45,Jurong East MRT Station,  Dakota MRT Station,  Bukit Panjang MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,45,Jurong East MRT Station,  Marymount MRT Station,  Bukit Panjang MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,41, Bukit Panjang MRT Station,  Chinese Garden MRT Station,  Punggol MRT Station, Jurong East MRT Station,  Dakota MRT Station
42,43, Bukit Panjang MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,35, Chinese Garden MRT Station,  Bukit Panjang MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Dakota MRT Station
42,46,Jurong East MRT Station,  Dakota MRT Station,  Chinese Garden MRT Station,  Bukit Panjang MRT Station,  Kovan MRT Station
42,41,Jurong East MRT Station,  Bukit Panjang MRT Station,  Chinese Garden MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,38, Toa Payoh MRT Station,  Bukit Panjang MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,37, Bukit Panjang MRT Station,  Clementi MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Dakota MRT Station
42,42, Choa Chu Kang MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,48, Choa Chu Kang MRT Station,  Bishan MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Kembangan MRT Station
42,46,Jurong East MRT Station,  Sengkang MRT Station,  Bishan MRT Station,  Beauty World MRT Station,  Punggol MRT Station
42,39, Chinese Garden MRT Station,  Beauty World MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Sengkang MRT Station
42,49, Eunos MRT Station, Jurong East MRT Station,  Sengkang MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,47, Beauty World MRT Station,  Sengkang MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,43, Beauty World MRT Station,  Buangkok MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,46, Beauty World MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station
42,47, Punggol MRT Station,  Bishan MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,40, Chinese Garden MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Sengkang MRT Station,  Eunos MRT Station
42,42, Toa Payoh MRT Station,  Sengkang MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,48, Eunos MRT Station, Jurong East MRT Station,  Sengkang MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,46, Clementi MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,48, Serangoon MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Dakota MRT Station,  Kembangan MRT Station
42,41, Toa Payoh MRT Station,  Bishan MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Dakota MRT Station
42,45, Yio Chu Kang MRT Station,  Buangkok MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Dakota MRT Station
42,49, Buangkok MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,48, Serangoon MRT Station,  Sengkang MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Kembangan MRT Station
42,45, Serangoon MRT Station, Jurong East MRT Station,  Bishan MRT Station,  Ang Mo Kio MRT Station,  Sengkang MRT Station
42,35, Choa Chu Kang MRT Station,  Beauty World MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,45, Kovan MRT Station,  Choa Chu Kang MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,37, Choa Chu Kang MRT Station,  Buangkok MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,48, Choa Chu Kang MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Dakota MRT Station,  Kembangan MRT Station
42,35, Toa Payoh MRT Station,  Choa Chu Kang MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Dakota MRT Station
42,40, Toa Payoh MRT Station,  Choa Chu Kang MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Dakota MRT Station
42,48, Choa Chu Kang MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Kembangan MRT Station
42,40, Choa Chu Kang MRT Station,  Bishan MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Marymount MRT Station
42,36, Choa Chu Kang MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Buangkok MRT Station
42,46, Ang Mo Kio MRT Station, Jurong East MRT Station,  Dakota MRT Station,  Beauty World MRT Station,  Punggol MRT Station
42,46,Jurong East MRT Station,  Punggol MRT Station,  Beauty World MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,39,Jurong East MRT Station,  Marymount MRT Station,  Beauty World MRT Station,  Clementi MRT Station,  Punggol MRT Station
42,37, Buangkok MRT Station,  Beauty World MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,40, Beauty World MRT Station,  Bishan MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,35, Toa Payoh MRT Station,  Beauty World MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,36, Beauty World MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Bishan MRT Station,  Buangkok MRT Station
42,45,Jurong East MRT Station,  Dakota MRT Station,  Beauty World MRT Station,  Kovan MRT Station,  Toa Payoh MRT Station
42,42, Beauty World MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Buangkok MRT Station
42,46,Jurong East MRT Station,  Ang Mo Kio MRT Station,  Beauty World MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,41, Serangoon MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Beauty World MRT Station,  Kembangan MRT Station
42,47, Punggol MRT Station,  Ang Mo Kio MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,40, Punggol MRT Station, Jurong East MRT Station,  Dakota MRT Station,  Serangoon MRT Station,  Eunos MRT Station
42,48, Eunos MRT Station, Jurong East MRT Station,  Bishan MRT Station,  Punggol MRT Station,  Kembangan MRT Station
42,39, Punggol MRT Station,  Clementi MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Eunos MRT Station
42,50, Buangkok MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Punggol MRT Station,  Kembangan MRT Station
42,42, Buangkok MRT Station,  Bishan MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Punggol MRT Station
42,48, Buangkok MRT Station,  Ang Mo Kio MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Punggol MRT Station
42,49, Buangkok MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Punggol MRT Station,  Kembangan MRT Station
42,42, Buangkok MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Punggol MRT Station
42,45, Marymount MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Clementi MRT Station,  Punggol MRT Station
42,48, Buangkok MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Punggol MRT Station
42,39, Chinese Garden MRT Station,  Dakota MRT Station,  Marymount MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station
42,38,Jurong East MRT Station,  Bishan MRT Station,  Clementi MRT Station,  Chinese Garden MRT Station,  Kembangan MRT Station
42,40, Serangoon MRT Station,  Eunos MRT Station, Jurong East MRT Station,  Clementi MRT Station,  Kembangan MRT Station
42,45, Buangkok MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Eunos MRT Station,  Kembangan MRT Station
42,46, Kovan MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Eunos MRT Station
42,35, Serangoon MRT Station,  Eunos MRT Station, Jurong East MRT Station,  Bishan MRT Station,  Buangkok MRT Station
42,41, Serangoon MRT Station,  Eunos MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Buangkok MRT Station
42,45, Kovan MRT Station,  Toa Payoh MRT Station,  Bishan MRT Station, Jurong East MRT Station,  Dakota MRT Station
42,35, Clementi MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Bishan MRT Station,  Buangkok MRT Station
42,39, Bishan MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Dakota MRT Station,  Serangoon MRT Station
42,48, Kovan MRT Station,  Yio Chu Kang MRT Station, Jurong East MRT Station,  Marymount MRT Station,  Dakota MRT Station
42,41, Clementi MRT Station,  Dakota MRT Station, Jurong East MRT Station,  Ang Mo Kio MRT Station,  Buangkok MRT Station
42,41, Yio Chu Kang MRT Station,  Ang Mo Kio MRT Station, Jurong East MRT Station,  Dakota MRT Station,  Serangoon MRT Station
